item_link,title,price_original,price_discount,sub_category,time_update,scale
https://www.bukalapak.com/p/food/dairy-products/flx2rc-jual-beras-coklat-organik-eka-farm-1kg-vacum-pack?from=&product_owner=normal_seller,Beras Coklat Organik eka farm 1kg vacum pack,50000,NA,rice,8/8/2018 14:55,1 kg
https://www.bukalapak.com/p/food/dairy-products/flx5pl-jual-beras-organik-menthik-wangi-susu-1kg?from=&product_owner=normal_seller,beras organik menthik wangi susu 1kg,50000,NA,rice,8/8/2018 15:04,1 kg
https://www.bukalapak.com/p/food/dairy-products/gd92xu-jual-beras-shirataki-untuk-diet-keto-1kg?from=&product_owner=normal_seller,Beras shirataki untuk diet keto 1kg,275000,NA,rice,5/24/2018 17:58,1 kg
https://www.bukalapak.com/p/food/dairy-products/keb2yq-jual-beras-merah-organik-1kg?from=&product_owner=normal_seller,beras merah organik 1kg,50000,NA,rice,7/28/2018 1:09,1 kg
https://www.bukalapak.com/p/food/dairy-products/keb3ay-jual-beras-organik-diet-1kg?from=&product_owner=normal_seller,Beras Organik Diet 1kg,50000,NA,rice,9/13/2018 15:36,1 kg
https://www.bukalapak.com/p/food/dairy-products/keb3zy-jual-beras-organik-menthik-wangi-susu-1kg?from=&product_owner=normal_seller,beras organik menthik wangi susu 1kg,50000,NA,rice,9/13/2018 15:38,1 kg
https://www.bukalapak.com/p/food/dairy-products/keb57z-jual-beras-organik-diabetes-1kg?from=&product_owner=normal_seller,Beras organik diabetes 1kg,50000,NA,rice,10/6/2018 19:41,1 kg
https://www.bukalapak.com/p/food/makanan/14ss3o-jual-cheonga-tteok-tteokbokki-korean-tubular-rice-cake-1kg-kue-beras?from=&product_owner=normal_seller,Cheonga Tteok Tteokbokki Korean Tubular Rice Cake 1kg Kue Beras,110000,NA,rice,10/3/2018 13:55,1 kg
https://www.bukalapak.com/p/food/makanan/4n1eyb-jual-beras-tiwul-1kg?from=&product_owner=normal_seller,Beras Tiwul 1kg ,25000,NA,rice,10/14/2018 10:35,1 kg
https://www.bukalapak.com/p/food/makanan/5rygib-jual-beras-tiwul-1-kg?from=&product_owner=normal_seller,beras tiwul 1 kg,29500,NA,rice,10/10/2018 20:00,1 kg
https://www.bukalapak.com/p/food/makanan/609pd8-jual-tepung-mata-beras-merah-original-economy-pack-1-kg?from=&product_owner=normal_seller,Tepung Mata Beras Merah Original Economy Pack 1 kg,71000,NA,rice,10/22/2018 5:30,1 kg
https://www.bukalapak.com/p/food/makanan/7c97cs-jual-beras-sushi-beras-seishin-japonica-rice-1kg-repacking-beras-jepang-untuk-sushi?from=&product_owner=normal_seller,"beras sushi,beras seishin japonica rice 1kg repacking,beras jepang untuk sushi",36000,NA,rice,10/21/2018 16:40,1 kg
https://www.bukalapak.com/p/food/makanan/8agtbm-jual-premium-pure-green-organic-rice-pandan-wangi-beras-organic-1-kg?from=&product_owner=normal_seller,PREMIUM PURE GREEN ORGANIC RICE PANDAN WANGI - BERAS ORGANIC 1 KG,45500,NA,rice,8/29/2018 13:04,1 kg
https://www.bukalapak.com/p/food/makanan/8dgg80-jual-beras-merah-organik-1kg-baik-untuk-diet-dan-diabetes?from=&product_owner=normal_seller,Beras Merah Organik 1kg baik untuk Diet dan Diabetes,26000,NA,rice,10/16/2018 9:48,1 kg
https://www.bukalapak.com/p/food/makanan/8dgire-jual-beras-hitam-organik-1kg?from=&product_owner=normal_seller,Beras Hitam Organik 1kg,28000,NA,rice,10/18/2018 10:26,1 kg
https://www.bukalapak.com/p/food/makanan/8hig6v-jual-i-rice-elite-series-high-protein-rice-1-kg-beras-merah-organik-irice-i-rice-1000-gr-gram-grams-1kg-1000grams?from=&product_owner=normal_seller,I-Rice Elite Series High Protein Rice 1 kg Beras Merah Organik IRice I Rice 1000 gr gram grams 1kg 1000grams ,39900,NA,rice,10/21/2018 8:10,1 kg
https://www.bukalapak.com/p/food/makanan/8oryu9-jual-rice-high-protein-rice-1000-gr-atau-beras-merah-organik-1-kg?from=&product_owner=normal_seller,RICE HIGH PROTEIN RICE 1000 Gr atau Beras Merah Organik 1 Kg,50000,NA,rice,10/9/2018 19:54,1 kg
https://www.bukalapak.com/p/food/makanan/a2vx8i-jual-gallo-arborio-rice-beras-risotto-1kg?from=&product_owner=normal_seller,GALLO ARBORIO RICE BERAS RISOTTO 1KG,130000,NA,rice,9/25/2018 11:49,1 kg
https://www.bukalapak.com/p/food/makanan/a9nu05-jual-beras-merah-organik-lingkar-organik-1-kg?from=&product_owner=normal_seller,Beras Merah Organik - Lingkar Organik 1 kg,30000,NA,rice,10/13/2018 8:04,1 kg
https://www.bukalapak.com/p/food/makanan/adtdp2-jual-premium-basmati-rice-daawat-brown-rice-beras-basmati-coklat-kemasan-ekonomis-repack-500-gram?from=&product_owner=normal_seller,Premium Basmati Rice - Daawat Brown Rice - Beras Basmati Coklat - Kemasan Ekonomis Repack 500 Gram,69500,NA,rice,9/23/2018 10:41,1 kg
https://www.bukalapak.com/p/food/makanan/asqou9-jual-shirataki-konnyaku-rice-1-kg-beras-konnyaku?from=&product_owner=normal_seller,Shirataki Konnyaku Rice - 1 Kg Beras Konnyaku,190000,NA,rice,10/22/2018 14:11,1 kg
https://www.bukalapak.com/p/food/makanan/bek2jv-jual-kongbap-multi-grain-mix-1-kg-campuran-untuk-beras?from=&product_owner=normal_seller,Kongbap Multi Grain Mix 1 kg - Campuran untuk Beras,73000,NA,rice,9/25/2018 17:26,1 kg
https://www.bukalapak.com/p/food/makanan/bkuxvm-jual-beras-shirataki-1kg-untuk-diet-keto-atau-diabetes?from=&product_owner=normal_seller,Beras Shirataki 1kg untuk Diet Keto atau Diabetes,197000,NA,rice,10/20/2018 4:11,1 kg
https://www.bukalapak.com/p/food/makanan/bypom6-jual-beras-merah-organik-1-kg-organic-rice-nusantara?from=&product_owner=normal_seller,Beras Merah Organik 1 kg Organic Rice Nusantara,22000,NA,rice,9/12/2018 7:51,1 kg
https://www.bukalapak.com/p/food/makanan/cn4cfs-jual-lingkar-organik-beras-merah-1-kg-vacuum?from=&product_owner=normal_seller,Lingkar Organik Beras Merah 1 kg Vacuum,24000,NA,rice,10/13/2018 10:00,1 kg
https://www.bukalapak.com/p/food/makanan/cn4hd0-jual-lingkar-organik-beras-pandan-wangi-putih-1-kg-vacuum?from=&product_owner=normal_seller,Lingkar Organik Beras Pandan Wangi Putih 1 kg Vacuum,26000,NA,rice,10/8/2018 17:26,1 kg
https://www.bukalapak.com/p/food/makanan/cn7kd4-jual-lingkar-organik-beras-pandan-wangi-pecah-kulit-cokelat-1-kg-vacuum?from=&product_owner=normal_seller,Lingkar Organik Beras Pandan Wangi Pecah Kulit Cokelat 1 kg Vacuum,24000,NA,rice,10/19/2018 15:20,1 kg
https://www.bukalapak.com/p/food/makanan/cn96ch-jual-lingkar-organik-beras-mix-whole-grain-merah-hitam-cokelat-1kg-vacuum?from=&product_owner=normal_seller,Lingkar Organik Beras Mix Whole Grain Merah Hitam Cokelat 1kg Vacuum,28000,NA,rice,9/19/2018 9:15,1 kg
https://www.bukalapak.com/p/food/makanan/cu8ce3-jual-beras-merah-sorgum-1kg?from=&product_owner=normal_seller,Beras Merah Sorgum - 1Kg,40000,NA,rice,10/20/2018 0:27,1 kg
https://www.bukalapak.com/p/food/makanan/culfds-jual-beras-basmati-abu-kass-hindi-1kg?from=&product_owner=normal_seller,Beras Basmati Abu Kass Hindi 1kg,80000,NA,rice,9/7/2018 3:15,1 kg
https://www.bukalapak.com/p/food/makanan/dxxjp1-jual-beras-taj-mahal-1kg-beras-untuk-diabetes-diet?from=&product_owner=normal_seller,Beras Taj Mahal 1kg - Beras Untuk Diabetes & Diet,55000,NA,rice,9/27/2018 20:21,1 kg
https://www.bukalapak.com/p/food/makanan/e7y2hu-jual-beras-hitam-1-kg?from=&product_owner=normal_seller,Beras hitam 1 kg ,25000,NA,rice,8/1/2018 0:20,1 kg
https://www.bukalapak.com/p/food/makanan/evpxqz-jual-beras-india-beras-abu-kass-1kg-basmati-rice-abu-kass-asli-kualitas-no-1-dan-terbaik?from=&product_owner=normal_seller,Beras india - beras abu kass 1kg basmati rice abu kass asli kualitas no 1 dan terbaik,385000,NA,rice,8/19/2018 21:11,1 kg
https://www.bukalapak.com/p/food/makanan/giaopa-jual-maulidia-beras-hitam-pk-1kg?from=&product_owner=normal_seller,MAULIDIA Beras Hitam pk 1kg,25000,NA,rice,10/17/2018 10:09,1 kg
https://www.bukalapak.com/p/food/makanan/h2sj6b-jual-beras-india-atau-arab-basmati-abukass-pack-1kg?from=&product_owner=normal_seller,Beras India atau Arab Basmati Abukass pack 1kg,75000,69000,rice,10/19/2018 0:07,1 kg
https://www.bukalapak.com/p/food/makanan/hpbiyg-jual-beras-shirataki-1-kg-low-carbo-sugar-free-buat-diabetes?from=&product_owner=normal_seller,Beras Shirataki 1 kg low carbo sugar free buat Diabetes,197000,NA,rice,10/22/2018 0:33,1 kg
https://www.bukalapak.com/p/food/makanan/hqxrq6-jual-beras-mix-garin-coklat-merah-hitam-organik-1-kg-lingkar-organik?from=&product_owner=normal_seller,Beras Mix Garin - coklat merah hitam  organik 1 kg  lingkar organik,28500,NA,rice,10/19/2018 8:38,1 kg
https://www.bukalapak.com/p/food/makanan/htwej3-jual-beras-basmati-1kg?from=&product_owner=normal_seller,Beras Basmati 1KG,73000,NA,rice,10/10/2018 10:06,1 kg
https://www.bukalapak.com/p/food/makanan/hud37u-jual-beras-mix-garin-coklat-merah-hitam-organik-1-kg-lingkar-organik?from=&product_owner=normal_seller,Beras Mix Garin coklat  merah hitam  organik 1 kg lingkar organik,28500,NA,rice,10/9/2018 13:50,1 kg
https://www.bukalapak.com/p/food/makanan/hujh4y-jual-beras-hitam-organik-1-kg-lingkar-organik?from=&product_owner=normal_seller,Beras Hitam Organik 1 kg Lingkar organik,38500,NA,rice,9/4/2018 7:10,1 kg
https://www.bukalapak.com/p/food/makanan/hvx9qx-jual-beras-hitam-organik-1kg-lingkar-organik?from=&product_owner=normal_seller,Beras Hitam Organik 1kg Lingkar Organik,38500,NA,rice,9/14/2018 10:50,1 kg
https://www.bukalapak.com/p/food/makanan/iek6cn-jual-house-of-organix-organic-red-rice-beras-merah-organik-1kg?from=&product_owner=normal_seller,House Of Organix Organic Red Rice - Beras Merah Organik - 1Kg,30000,NA,rice,7/24/2018 12:51,1 kg
https://www.bukalapak.com/p/food/makanan/j1lmsw-jual-beras-pandan-wangi-pecah-kulit-lingkar-organik-1-kg?from=&product_owner=normal_seller,Beras pandan wangi pecah kulit Lingkar Organik 1 kg,25000,NA,rice,10/6/2018 5:27,1 kg
https://www.bukalapak.com/p/food/makanan/jkno5j-jual-beras-basmati-doonmalai-1kg-bukan-abukass?from=&product_owner=normal_seller,beras basmati doonmalai 1kg bukan abukass,75000,NA,rice,10/7/2018 21:01,1 kg
https://www.bukalapak.com/p/food/makanan/jnho76-jual-beras-basmati-sella-doonmalai-bukan-abu-kas-abukas-abukass-kass-1kg-repack?from=&product_owner=normal_seller,beras basmati sella doonmalai bukan abu kas abukas abukass kass 1kg repack,75000,NA,rice,8/26/2018 0:05,1 kg
https://www.bukalapak.com/p/food/makanan/jnhoel-jual-beras-basmati-sella-1000gr-doonmalai-bukan-abu-kas-abukas-abukass-kass-1kg-repack?from=&product_owner=normal_seller,beras basmati sella 1000gr doonmalai bukan abu kas abukas abukass kass 1kg repack,85000,NA,rice,8/26/2018 0:08,1 kg
https://www.bukalapak.com/p/food/makanan/jnhomr-jual-beras-basmati-sella-doonmalai-bukan-rice-abu-kas-abukas-abukass-kass-1kg-repack?from=&product_owner=normal_seller,beras basmati sella doonmalai bukan rice abu kas abukas abukass kass 1kg repack,75000,NA,rice,8/26/2018 0:14,1 kg
https://www.bukalapak.com/p/food/makanan/jnhoso-jual-beras-basmati-sella-doonmalai-bukan-abu-kas-abukas-abukass-kass-1kg-repack-1-kg?from=&product_owner=normal_seller,beras basmati sella doonmalai bukan abu kas abukas abukass kass 1kg repack 1 kg,75000,NA,rice,10/1/2018 1:33,1 kg
https://www.bukalapak.com/p/food/makanan/k3fgzv-jual-beras-basmati-white-pearl-1kg-sella-rice-bukn-abukass-abukas-abu-kass?from=&product_owner=normal_seller,beras basmati white pearl 1kg sella rice bukn abukass abukas abu kass,57500,NA,rice,10/18/2018 1:26,1 kg
https://www.bukalapak.com/p/food/makanan/k3fl8i-jual-basmati-sella-rice-white-pearl-1kg-beras-pakistan-bkn-abukass-abukass-abu-kass-kas-india?from=&product_owner=normal_seller,basmati sella  rice white pearl 1kg beras pakistan bkn abukass abukass abu kass kas india,65000,NA,rice,10/18/2018 15:17,1 kg
https://www.bukalapak.com/p/food/makanan/k75uar-jual-diskon-shirataki-rice-low-carb-beras-konnyaku-beras-diet-konyaku-1-kg?from=&product_owner=normal_seller,DISKON Shirataki Rice Low Carb Beras Konnyaku Beras Diet Konyaku 1 kg,375000,NA,rice,7/10/2018 10:00,1 kg
https://www.bukalapak.com/p/food/makanan/krh5tt-jual-beras-hitam-rice-me-1-kg?from=&product_owner=normal_seller,BERAS HITAM RICE ME 1 KG,24000,NA,rice,10/20/2018 6:05,1 kg
https://www.bukalapak.com/p/food/makanan/krhczq-jual-beras-merah-rice-me-1-kg?from=&product_owner=normal_seller,BERAS MERAH RICE ME 1 KG,21000,20000,rice,10/19/2018 11:46,1 kg
https://www.bukalapak.com/p/food/makanan/kwtf65-jual-beras-basmati-1-kg-dan-bumbu-nasi-kebuli-1-paket?from=&product_owner=normal_seller,Beras basmati 1 kg dan bumbu nasi kebuli 1 paket,95000,NA,rice,9/30/2018 22:06,1 kg
https://www.bukalapak.com/p/food/makanan/l5gx9i-jual-beras-basmati-basmati-rice-1-kg?from=&product_owner=normal_seller,Beras Basmati - Basmati Rice 1 Kg,49900,NA,rice,10/8/2018 12:34,1 kg
https://www.bukalapak.com/p/food/makanan/ln6rvy-jual-white-pearl-gold-basmati-sella-rice-beras-pakistan-beras-india-1kg?from=&product_owner=normal_seller,White Pearl Gold Basmati sella Rice Beras Pakistan Beras India 1kg,50000,NA,rice,10/14/2018 15:50,1 kg
https://www.bukalapak.com/p/food/makanan/lw7z3o-jual-netto-1-kg-beras-nasi-ampok-gerit-jagung-12?from=&product_owner=normal_seller,netto 1 KG Beras-Nasi-Ampok-Gerit Jagung 12,10000,NA,rice,10/14/2018 20:18,1 kg
https://www.bukalapak.com/p/food/makanan/lwn1xh-jual-beras-arab-1kg?from=&product_owner=normal_seller,Beras Arab 1kg,60000,NA,rice,9/19/2018 18:49,1 kg
https://www.bukalapak.com/p/food/makanan/mkvf9f-jual-terbaru-beras-shirataki-1-kg-diet-keto-diabetes?from=&product_owner=normal_seller,TERBARU Beras shirataki 1 kg Diet Keto Diabetes,311400,NA,rice,9/16/2018 18:32,1 kg
https://www.bukalapak.com/p/food/makanan/n27rey-jual-i-rice-high-protein-rice-1000-gr-beras-merah-organik-1-kg-asli?from=&product_owner=normal_seller,I-Rice High Protein Rice 1000 gr Beras Merah Organik 1 Kg ASLI,50000,38500,rice,10/22/2018 10:02,1 kg
https://www.bukalapak.com/p/food/makanan/n5h52a-jual-beras-pandan-wangi-organik-1kg?from=&product_owner=normal_seller,Beras Pandan Wangi Organik 1kg,21000,NA,rice,10/14/2018 22:46,1 kg
https://www.bukalapak.com/p/food/makanan/n7e33g-jual-beras-basmati-kualitas-premium-1kg?from=&product_owner=normal_seller,beras basmati kualitas premium 1kg,44000,NA,rice,10/22/2018 7:39,1 kg
https://www.bukalapak.com/p/food/makanan/n7lfzz-jual-beras-japonica-beras-jepang-1kg?from=&product_owner=normal_seller,beras japonica beras jepang 1kg,24500,NA,rice,10/22/2018 7:39,1 kg
https://www.bukalapak.com/p/food/makanan/pb9k4u-jual-basmati-abu-kass-1kg-beras-arab?from=&product_owner=normal_seller,Basmati abu kass 1kg. beras arab,60000,NA,rice,10/9/2018 6:05,1 kg
https://www.bukalapak.com/p/food/minuman/94ypj-jual-tepung-mata-beras-merah-naturefarm-1-kg?from=&product_owner=normal_seller,Tepung mata beras merah naturefarm 1 kg,74000,NA,rice,10/17/2018 4:02,1 kg
https://www.bukalapak.com/p/food/minuman/fvbq14-jual-kopi-beras-arabika-toraja-kalosi-1kg-green-bean-arabika-toraja-1kg-grade-1?from=&product_owner=normal_seller,Kopi Beras Arabika Toraja Kalosi 1Kg - Green Bean Arabika Toraja 1Kg Grade 1,105000,NA,rice,10/10/2018 19:37,1 kg
https://www.bukalapak.com/p/food/minuman/fvpfie-jual-green-bean-arabika-flores-bajawa-1kg-grade-1-kopi-beras-flores-bajawa?from=&product_owner=normal_seller,Green Bean Arabika Flores Bajawa 1Kg Grade 1 - Kopi Beras Flores Bajawa,105000,NA,rice,10/1/2018 9:30,1 kg
https://www.bukalapak.com/p/food/minuman/jiwyo5-jual-kopi-beras-arabika-toraja-sapan-1kg-green-bean-arabika-toraja-1kg-grade-1?from=&product_owner=normal_seller,Kopi Beras Arabika Toraja Sapan 1Kg - Green Bean Arabika Toraja 1Kg Grade 1,115000,NA,rice,9/13/2018 14:37,1 kg
https://www.bukalapak.com/p/hobi-koleksi/berkebun/benih-tanaman/i1nrf9-jual-benih-padi-unggul-msp-17-beras-merah-1-kg?from=&product_owner=normal_seller,Benih Padi Unggul MSP 17  BERAS MERAH - 1 kg,25000,NA,rice,9/19/2018 15:39,1 kg
https://www.bukalapak.com/p/hobi-koleksi/pet-food-stuff/mainan-hewan/jx8og0-jual-beras-merah-pakan-ternak-ayam-ukuran-1kg?from=&product_owner=normal_seller,Beras merah pakan ternak ayam ukuran 1kg,10500,NA,rice,10/12/2018 16:19,1 kg
https://www.bukalapak.com/p/hobi-koleksi/pet-food-stuff/makanan-hewan-peliharaan/dajxtz-jual-beras-merah-untuk-unggas-1-kg?from=&product_owner=normal_seller,beras merah untuk unggas 1 kg,12000,NA,rice,6/7/2018 0:53,1 kg
https://www.bukalapak.com/p/hobi-koleksi/pet-food-stuff/makanan-hewan-peliharaan/kjkzgh-jual-beras-merah-pakan-ayam-atau-pakan-burung-repack-1-kg?from=&product_owner=normal_seller,Beras merah pakan ayam atau pakan burung repack 1 kg,13000,NA,rice,9/5/2018 22:08,1 kg
https://www.bukalapak.com/p/hobi-koleksi/pet-food-stuff/pm9u7-jual-beras-merah-1kg?from=&product_owner=normal_seller,Beras Merah 1KG,12000,NA,rice,9/21/2018 3:09,1 kg
https://www.bukalapak.com/p/industrial/industrial-lainnya/c9g8nj-jual-standing-pouch-bening-uk-14x22-dengan-zipper-per-1kg-kemasan-snack-atau-beras?from=&product_owner=normal_seller,Standing Pouch Bening uk. 14x22 dengan Zipper per 1kg Kemasan Snack atau Beras,47000,NA,rice,10/5/2018 9:20,1 kg
https://www.bukalapak.com/p/industrial/industrial-lainnya/c9mire-jual-standing-pouch-bening-uk-20x29-dengan-zipper-per-1kg-kemasan-snack-atau-beras?from=&product_owner=normal_seller,Standing Pouch Bening uk. 20x29 dengan Zipper  per 1kg Kemasan Snack atau Beras,47000,NA,rice,10/21/2018 6:37,1 kg
https://www.bukalapak.com/p/kesehatan-2359/obat-suplemen/herbal/810hlj-jual-angkak-beras-merah-1kg-1-kg?from=&product_owner=normal_seller,Angkak beras merah 1kg 1 kg,60000,NA,rice,7/2/2018 13:11,1 kg
https://www.bukalapak.com/p/kesehatan-2359/obat-suplemen/obat-obatan/18vo2i-jual-tepung-mata-beras-naturefarm-1-kg-economy-pack?from=&product_owner=normal_seller,Tepung Mata Beras Naturefarm 1 kg Economy Pack,73900,NA,rice,10/13/2018 13:19,1 kg
https://www.bukalapak.com/p/kesehatan-2359/obat-suplemen/obat-obatan/8b83m-jual-tropicana-slim-beras-merah-organik-1-kg?from=&product_owner=normal_seller,Tropicana Slim Beras Merah Organik 1 kg,50000,NA,rice,10/5/2018 11:13,1 kg
https://www.bukalapak.com/p/kesehatan-2359/obat-suplemen/vitamin-suplemen-2368/5pvl4h-jual-nature-farm-tepung-mata-beras-coarse-rice-powder-crp-1-kg?from=&product_owner=normal_seller,Nature Farm Tepung Mata Beras / Coarse Rice Powder (CRP) 1 kg,72700,NA,rice,10/21/2018 1:40,1 kg
https://www.bukalapak.com/p/kesehatan-2359/obat-suplemen/vitamin-suplemen-2368/cfvqet-jual-irice-1-kg-beras-merah-1kg-pengganti-whey-beras-protein-i-rice-lrice-l-rice-beras-organik?from=&product_owner=normal_seller,Irice 1 kg Beras Merah 1kg Pengganti Whey Beras Protein i-Rice lrice l-rice beras organik,44800,NA,rice,10/7/2018 13:49,1 kg
https://www.bukalapak.com/p/kesehatan-2359/obat-suplemen/vitamin-suplemen-2368/cgbngy-jual-i-rice-i-rice-irice-beras-merah-1-kg-1000-gram-beras-merah-organik-pengganti-whey-elite-series-high-protein?from=&product_owner=normal_seller,I Rice I-Rice IRice Beras Merah 1 Kg 1000 gram Beras Merah Organik Pengganti Whey Elite Series High Protein,44800,NA,rice,8/25/2018 10:08,1 kg
https://www.bukalapak.com/p/kesehatan-2359/obat-suplemen/vitamin-suplemen-2368/cgca1l-jual-irice-1kg-beras-merah-pengganti-whey-beras-protein-i-rice-lrice-l-rice?from=&product_owner=normal_seller,Irice 1kg Beras Merah Pengganti Whey Beras Protein i-Rice lrice l-rice,44800,NA,rice,10/20/2018 15:54,1 kg
https://www.bukalapak.com/p/kesehatan-2359/obat-suplemen/vitamin-suplemen-2368/cgkdub-jual-i-rice-beras-merah-organik-1-kg-tinggi-protein-irice-i-rice-1000-gram-pengganti-whey-beras-merah-high-protein?from=&product_owner=normal_seller,I-Rice Beras Merah Organik 1 Kg Tinggi Protein IRice I Rice 1000 gram Pengganti Whey Beras Merah High Protein,44800,NA,rice,9/17/2018 14:43,1 kg
https://www.bukalapak.com/p/kesehatan-2359/obat-suplemen/vitamin-suplemen-2368/csw8vi-jual-black-rice-organic-beras-hitam-organik-dewi-ratih-1kg-1000gram?from=&product_owner=normal_seller,Black Rice Organic Beras Hitam Organik Dewi Ratih 1Kg 1000Gram,50000,NA,rice,8/25/2018 18:34,1 kg
https://www.bukalapak.com/p/kesehatan-2359/produk-kesehatan-lainnya/2pntvj-jual-beras-putih-khusus-diabet-kemasan-1-kg?from=&product_owner=normal_seller,Beras putih khusus diabet kemasan 1 kg,50000,NA,rice,8/11/2018 9:34,1 kg
https://www.bukalapak.com/p/kesehatan-2359/produk-kesehatan-lainnya/b5ybt7-jual-beras-organik-merah-putih-1-kg-organic-rice-nusantara?from=&product_owner=normal_seller,Beras Organik Merah Putih 1 kg Organic Rice Nusantara,22000,NA,rice,7/27/2018 6:39,1 kg
https://www.bukalapak.com/p/kesehatan-2359/produk-kesehatan-lainnya/e1x0zq-jual-beras-hitam-organik-1-kg-beras-hitam-mlatiharjo?from=&product_owner=normal_seller,Beras Hitam Organik 1 kg - Beras Hitam mlatiharjo,38500,NA,rice,8/18/2018 18:36,1 kg
https://www.bukalapak.com/p/kesehatan-2359/produk-kesehatan-lainnya/ma2una-jual-crp-bekatul-tepung-mata-beras-1-kg?from=&product_owner=normal_seller,CRP BEKATUL TEPUNG MATA BERAS 1 Kg,77000,NA,rice,10/3/2018 19:50,1 kg
https://www.bukalapak.com/p/perawatan-kecantikan/pelangsing/makanan-minuman-2350/lwn0va-jual-beras-diet-basmati-1kg?from=&product_owner=normal_seller,Beras Diet Basmati 1kg,60000,NA,rice,9/28/2018 11:58,1 kg
https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-tubuh-2311/perawatan-kulit-wanita/7p5b6c-jual-ayudya-lulur-pengantin-putih-beras-1kg?from=&product_owner=normal_seller,Ayudya Lulur Pengantin Putih Beras 1kg,40000,NA,rice,8/3/2018 22:36,1 kg
https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-tubuh-2311/perlengkapan-mandi-2314/fsy3t1-jual-ayudya-lulur-pengantin-putih-whitening-beras-1kg?from=&product_owner=normal_seller,Ayudya Lulur Pengantin Putih Whitening Beras 1kg,33000,NA,rice,9/27/2018 3:17,1 kg
https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-tubuh-2311/perlengkapan-mandi-2314/owl5by-jual-ayudya-lulur-pengantin-putih-whitening-beras-1kg-original-kece-group?from=&product_owner=normal_seller,Ayudya Lulur Pengantin Putih Whitening Beras 1kg original kece group,33000,NA,rice,10/9/2018 14:24,1 kg
https://www.bukalapak.com/p/perlengkapan-bayi/makanan-711/biskuit-snack/ie7c6t-jual-shirataki-konnyaku-rice-1-kg-beras-konnyaku?from=&product_owner=normal_seller,Shirataki Konnyaku Rice - 1 Kg Beras Konnyaku ....,286000,NA,rice,6/27/2018 23:50,1 kg
https://www.bukalapak.com/p/perlengkapan-bayi/makanan-711/bubur-sup/drzyqj-jual-mpasi-beras-mix-wholegrain-organik-1-kg-lingkar-organik?from=&product_owner=normal_seller,Mpasi Beras Mix Wholegrain Organik 1 kg Lingkar Organik,30000,NA,rice,10/6/2018 22:03,1 kg
https://www.bukalapak.com/p/perlengkapan-bayi/perlengkapan-bayi-lainnya/jwzy0p-jual-bzi-pure-green-beras-organik-1kg-pulen-wangi?from=&product_owner=normal_seller,BZI Pure Green Beras Organik 1kg - Pulen Wangi,42400,NA,rice,10/17/2018 15:31,1 kg
https://www.bukalapak.com/p/rumah-tangga/tempat-penyimpanan-organizer/cd9bon-jual-plastik-gusset-1kg-isi-100-pcs-plastik-gula-plastik-beras-flatbottom?from=&product_owner=normal_seller,PLASTIK GUSSET 1KG ISI 100 PCS-PLASTIK GULA PLASTIK BERAS-FLATBOTTOM,25000,NA,rice,10/19/2018 9:41,1 kg
https://www.bukalapak.com/p/rumah-tangga/tempat-penyimpanan-organizer/fy97nf-jual-plastik-beras-5-kg-custom-sablon-logo-produk-toko-1-warna-pre-order?from=&product_owner=normal_seller,Plastik Beras 5 kg Custom Sablon Logo Produk Toko 1 Warna - Pre Order,1300,NA,rice,10/22/2018 14:16,1 kg
https://www.bukalapak.com/p/rumah-tangga/tempat-penyimpanan-organizer/fyc534-jual-plastik-beras-3-kg-custom-sablon-logo-toko-produk-1-warna-pre-order?from=&product_owner=normal_seller,Plastik Beras 3 kg Custom Sablon Logo Toko Produk 1 Warna - Pre Order,1000,NA,rice,10/22/2018 14:18,1 kg
https://www.bukalapak.com/p/rumah-tangga/tempat-penyimpanan-organizer/jrfqv2-jual-plastik-gusset-1kg-isi-100pcs-plastik-gula-beras-plastik-jamur?from=&product_owner=normal_seller,PLASTIK GUSSET 1KG ISI 100PCS PLASTIK GULA BERAS PLASTIK JAMUR,25000,NA,rice,10/17/2018 16:34,1 kg
https://www.bukalapak.com/p/fashion-pria/topi/racyus-jual-beras-cap-topi-koki-pandan-wangi-5kg-full-asli-putih-enak-5-kg-murah?from=&product_owner=normal_seller,Beras Cap Topi Koki Pandan Wangi 5Kg Full Asli Putih Enak 5 Kg Murah,87000,NA,rice,10/21/2018 14:13,5 kg
https://www.bukalapak.com/p/food/bahan-mentah/1jftuv-jual-beras-cap-tiga-layar-5-kg?from=&product_owner=normal_seller,Beras Cap Tiga Layar 5 Kg ,56000,NA,rice,7/25/2018 15:29,5 kg
https://www.bukalapak.com/p/food/bahan-mentah/21ae74-jual-beras-maknyuss-5-kg?from=&product_owner=normal_seller,BERAS MAKNYUSS 5 KG,98800,NA,rice,9/23/2018 1:38,5 kg
https://www.bukalapak.com/p/food/bahan-mentah/21agxg-jual-beras-merah-solo-5-kg?from=&product_owner=normal_seller,BERAS MERAH SOLO 5 KG,88500,NA,rice,10/14/2018 20:26,5 kg
https://www.bukalapak.com/p/food/bahan-mentah/2esgsj-jual-ikiru-rice-beras-jepang-khusus-untuk-buat-sushi-1-kg?from=&product_owner=normal_seller,IKIRU RICE beras jepang khusus untuk buat sushi - 1 kg,50000,NA,rice,10/17/2018 0:32,5 kg
